Incident energy ; MT=102 : (z,γ) ; MT=2 : (z,elastic)
Incident energy ;  ; 
Incident energy ; σ(E) ; σ(E)
1.023057397486669 ; 0.052423109271642135 ; 20.689904351832563
1.023292992280754 ; 0.05241783874280849 ; 20.68985555543881
1.0235286413287914 ; 0.052412567000251 ; 20.68980674780798
1.0237643446432745 ; 0.05240729404369016 ; 20.689757928937485
1.0240001022367002 ; 0.05240201987284642 ; 20.689709098824736
1.0242359141215684 ; 0.05239674448744013 ; 20.689660257467143
1.0244717803103813 ; 0.052391467887191616 ; 20.689611404862116
1.0247077008156444 ; 0.05238619007182109 ; 20.689562541007064
1.0249436756498662 ; 0.05238091104104874 ; 20.689513665899398
1.0251797048255573 ; 0.05237563079459469 ; 20.689464779536532
1.0254157883552322 ; 0.05237034933217897 ; 20.689415881915863
1.0256519262514077 ; 0.05236506665352156 ; 20.68936697303481
1.0258881185266033 ; 0.052359782758342396 ; 20.689318052890773
1.026124365193342 ; 0.05235449764636131 ; 20.689269121481157
1.0263606662641496 ; 0.05234921131729811 ; 20.68922017880337
1.0265970217515539 ; 0.05234392377087251 ; 20.68917122485482
1.0268334316680865 ; 0.05233863500680417 ; 20.689122259632907
1.0270698960262818 ; 0.05233334502481268 ; 20.689073283135038
1.0273064148386766 ; 0.05232805382461759 ; 20.689024295358614
1.027542988117811 ; 0.052322761405938355 ; 20.688975296301038
1.0277796158762282 ; 0.05231746776849436 ; 20.688926285959717
1.0280162981264735 ; 0.05231217291200496 ; 20.688877264332046
1.0282530348810957 ; 0.05230687683618943 ; 20.688828231415428
1.0284898261526465 ; 0.05230157954076696 ; 20.688779187207267
1.02872667195368 ; 0.052296281025456706 ; 20.688730131704954
1.0289635722967538 ; 0.05229098128997775 ; 20.6886810649059
1.0292005271944282 ; 0.052285680334049095 ; 20.688631986807493
1.029437536659266 ; 0.052280378157389694 ; 20.688582897407134
1.0296746007038333 ; 0.05227507475971843 ; 20.688533796702224
1.0299117193406992 ; 0.052269770140754124 ; 20.688484684690156
1.0301488925824351 ; 0.05226446430021553 ; 20.688435561368326
1.030386120441616 ; 0.05225915723782134 ; 20.688386426734134
1.0306234029308194 ; 0.05225384895329017 ; 20.68833728078497
1.030860740062626 ; 0.052248539446340586 ; 20.68828812351823
1.0310981318496186 ; 0.05224322871669109 ; 20.688238954931307
1.031335578304384 ; 0.052237916764060095 ; 20.6881897750216
1.0315730794395113 ; 0.052232603588165984 ; 20.688140583786492
1.0318106352675922 ; 0.05222728918872706 ; 20.688091381223376
1.032048245801222 ; 0.05222197356546154 ; 20.68804216732965
1.0322859110529985 ; 0.0522166567180876 ; 20.687992942102703
1.0325236310355224 ; 0.052211338646323366 ; 20.687943705539922
1.0327614057613974 ; 0.05220601934988686 ; 20.687894457638702
1.0329992352432302 ; 0.05220069882849606 ; 20.687845198396424
1.03323711949363 ; 0.05219537708186888 ; 20.687795927810484
1.0334750585252097 ; 0.05219005410972317 ; 20.68774664587826
1.033713052350584 ; 0.052184729911776716 ; 20.68769735259715
1.0339511009823714 ; 0.052179404487747216 ; 20.687648047964533
1.0341892044331928 ; 0.05217407783735234 ; 20.6875987319778
1.0344273627156726 ; 0.05216874996030965 ; 20.687549404634332
1.0346655758424372 ; 0.052163420856336705 ; 20.687500065931516
1.0349038438261167 ; 0.052158090525150934 ; 20.687450715866735
1.035142166679344 ; 0.05215275896646973 ; 20.687401354437377
1.0353805444147541 ; 0.05214742618001043 ; 20.687351981640816
1.0356189770449862 ; 0.05214209216549029 ; 20.687302597474446
1.0358574645826815 ; 0.052136756922626495 ; 20.687253201935636
1.0360960070404845 ; 0.052131420451136196 ; 20.687203795021777
1.0363346044310422 ; 0.05212608275073645 ; 20.687154376730245
1.036573256767005 ; 0.052120743821144254 ; 20.687104947058423
1.036811964061026 ; 0.05211540366207654 ; 20.68705550600368
1.0370507263257611 ; 0.052110062273250185 ; 20.68700605356341
1.0372895435738694 ; 0.052104719654381994 ; 20.686956589734983
1.0375284158180127 ; 0.05209937580518871 ; 20.686907114515773
1.0377673430708556 ; 0.052094030725387 ; 20.686857627903166
1.0380063253450658 ; 0.05208868441469348 ; 20.68680812989453
1.0382453626533141 ; 0.05208333687282469 ; 20.686758620487247
1.038484455008274 ; 0.052077988099497104 ; 20.686709099678687
1.0387236024226219 ; 0.052072638094427144 ; 20.68665956746623
1.0389628049090367 ; 0.052067286857331155 ; 20.68661002384724
1.0392020624802014 ; 0.05206193438792542 ; 20.686560468819103
1.0394413751488008 ; 0.05205658068592616 ; 20.686510902379183
1.039680742927523 ; 0.052051225751049514 ; 20.686461324524856
1.0399201658290593 ; 0.052045869583011585 ; 20.68641173525349
1.0401596438661032 ; 0.05204051218152839 ; 20.68636213456245
1.040399177051352 ; 0.052035153546315875 ; 20.686312522449125
1.0406387653975053 ; 0.052029793677089944 ; 20.686262898910872
1.040878408917266 ; 0.05202443257356642 ; 20.686213263945056
1.0411181076233396 ; 0.052019070235461054 ; 20.686163617549056
1.0413578615284345 ; 0.05201370666248955 ; 20.686113959720235
1.0415976706452628 ; 0.05200834185436752 ; 20.686064290455953
1.0418375349865383 ; 0.05200297581081055 ; 20.686014609753588
1.0420774545649787 ; 0.05199760853153414 ; 20.6859649176105
1.0423174293933042 ; 0.05199224001625369 ; 20.68591521402406
1.042557459484238 ; 0.0519868702646846 ; 20.685865498991625
1.0427975448505062 ; 0.05198149927654215 ; 20.685815772510566
1.0430376855048382 ; 0.05197612705154159 ; 20.68576603457824
1.0432778814599657 ; 0.051970753589398073 ; 20.685716285192015
1.0435181327286236 ; 0.051965378889826726 ; 20.685666524349248
1.0437584393235502 ; 0.05196000295254257 ; 20.68561675204731
1.0439988012574857 ; 0.05195462577726059 ; 20.685566968283553
1.0442392185431744 ; 0.05194924736369568 ; 20.685517173055338
1.0444796911933625 ; 0.0519438677115627 ; 20.685467366360033
1.0447202192208 ; 0.05193848682057641 ; 20.685417548194987
1.0449608026382393 ; 0.05193310469045152 ; 20.68536771855757
1.0452014414584359 ; 0.0519277213209027 ; 20.68531787744513
1.0454421356941483 ; 0.05192233671164449 ; 20.68526802485503
1.0456828853581377 ; 0.051916950862391446 ; 20.685218160784622
1.0459236904631684 ; 0.051911563772857994 ; 20.68516828523127
1.046164551022008 ; 0.0519061754427585 ; 20.685118398192323
1.046405467047426 ; 0.05190078587180731 ; 20.68506849966514
1.0466464385521963 ; 0.051895395059718644 ; 20.685018589647072
1.0468874655490943 ; 0.05189000300620673 ; 20.684968668135475
1.0471285480508996 ; 0.051884609710985644 ; 20.684918735127702
1.0473696860703936 ; 0.051879215173769457 ; 20.6848687906211
1.0476108796203616 ; 0.05187381939427216 ; 20.684818834613033
1.0478521287135911 ; 0.051868422372207665 ; 20.684768867100843
1.0480934333628733 ; 0.051863024107289823 ; 20.684718888081882
1.0483347935810015 ; 0.051857624599232446 ; 20.684668897553504
1.0485762093807727 ; 0.051852223847749235 ; 20.684618895513054
1.0488176807749863 ; 0.05184682185255386 ; 20.684568881957887
1.049059207776445 ; 0.051841418613359905 ; 20.684518856885347
1.049300790397954 ; 0.051836014129880904 ; 20.68446882029278
1.0495424286523223 ; 0.05183060840183031 ; 20.68441877217753
1.049784122552361 ; 0.051825201428921525 ; 20.684368712536955
1.0500258721108844 ; 0.05181979321086787 ; 20.684318641368396
1.05026767734071 ; 0.051814383747382606 ; 20.684268558669192
1.0505095382546579 ; 0.05180897303817893 ; 20.684218464436697
1.0507514548655514 ; 0.051803561082969976 ; 20.684168358668245
1.050993427186217 ; 0.05179814788146879 ; 20.68411824136119
1.0512354552294831 ; 0.0517927334333884 ; 20.684068112512872
1.0514775390081823 ; 0.05178731773844171 ; 20.68401797212063
1.0517196785351497 ; 0.0517819007963416 ; 20.683967820181802
1.0519618738232228 ; 0.05177648260680087 ; 20.683917656693737
1.0522041248852432 ; 0.05177106316953224 ; 20.68386748165377
1.0524464317340543 ; 0.05176564248424839 ; 20.683817295059242
1.052688794382503 ; 0.05176022055066193 ; 20.6837670969075
1.0529312128434394 ; 0.051754797368485365 ; 20.68371688719587
1.0531736871297162 ; 0.05174937293743118 ; 20.683666665921695
1.0534162172541888 ; 0.051743947257211785 ; 20.683616433082314
1.0536588032297163 ; 0.0517385203275395 ; 20.683566188675062
1.0539014450691602 ; 0.05173309214812661 ; 20.683515932697276
1.0541441427853853 ; 0.0517276627186853 ; 20.683465665146294
1.0543868963912588 ; 0.05172223203892773 ; 20.683415386019444
1.0546297058996517 ; 0.051716800108565955 ; 20.683365095314066
1.0548725713234373 ; 0.05171136692731197 ; 20.683314793027492
1.0551154926754918 ; 0.051705932494877746 ; 20.683264479157057
1.055358469968695 ; 0.05170049681097513 ; 20.683214153700085
1.0556015032159294 ; 0.05169505987531593 ; 20.683163816653916
1.05584459243008 ; 0.051689621687611896 ; 20.683113468015883
1.0560877376240356 ; 0.05168418224757468 ; 20.683063107783312
1.0563309388106872 ; 0.051678741554915905 ; 20.683012735953533
1.0565741960029291 ; 0.05167329960934711 ; 20.682962352523873
1.0568175092136585 ; 0.05166785641057978 ; 20.68291195749167
1.0570608784557758 ; 0.05166241195832529 ; 20.68286155085424
1.0573043037421839 ; 0.05165696625229501 ; 20.68281113260892
1.0575477850857893 ; 0.051651519292200194 ; 20.682760702753033
1.057791322499501 ; 0.05164607107775206 ; 20.682710261283905
1.058034915996231 ; 0.05164062160866176 ; 20.682659808198864
1.0582785655888944 ; 0.051635170884640355 ; 20.68260934349523
1.0585222712904094 ; 0.051629718905398844 ; 20.682558867170332
1.058766033113697 ; 0.05162426567064819 ; 20.682508379221492
1.0590098510716812 ; 0.051618811180099256 ; 20.682457879646034
1.0592537251772889 ; 0.05161335543346284 ; 20.682407368441282
1.05949765544345 ; 0.0516078984304497 ; 20.682356845604556
1.0597416418830976 ; 0.05160244017077052 ; 20.682306311133175
1.0599856845091675 ; 0.05159698065413589 ; 20.682255765024465
1.0602297833345986 ; 0.05159151988025636 ; 20.68220520727574
1.060473938372333 ; 0.051586057848842404 ; 20.682154637884324
1.060718149635315 ; 0.051580594559604426 ; 20.682104056847535
1.060962417136493 ; 0.05157513001225277 ; 20.682053464162692
1.0612067408888175 ; 0.05156966420649772 ; 20.68200285982711
1.0614511209052426 ; 0.051564197142049475 ; 20.681952243838108
1.0616955571987245 ; 0.051558728818618185 ; 20.681901616193002
1.0619400497822238 ; 0.051553259235913904 ; 20.68185097688911
1.0621845986687024 ; 0.05154778839364667 ; 20.68180032592374
1.0624292038711265 ; 0.05154231629152642 ; 20.681749663294212
1.0626738654024648 ; 0.051536842929263 ; 20.681698988997844
1.062918583275689 ; 0.05153136830656624 ; 20.681648303031942
1.0631633575037738 ; 0.051525892423145876 ; 20.68159760539382
1.0634081880996966 ; 0.051520415278711595 ; 20.681546896080793
1.0636530750764384 ; 0.05151493687297299 ; 20.681496175090167
1.0638980184469826 ; 0.051509457205639604 ; 20.68144544241926
1.0641430182243161 ; 0.05150397627642091 ; 20.681394698065382
1.0643880744214285 ; 0.05149849408502632 ; 20.681343942025837
1.0646331870513122 ; 0.05149301063116517 ; 20.681293174297934
1.064878356126963 ; 0.05148752591454673 ; 20.681242394878986
1.0651235816613795 ; 0.051482039934880215 ; 20.681191603766298
1.0653688636675633 ; 0.051476552691874754 ; 20.681140800957177
1.065614202158519 ; 0.051471064185239425 ; 20.681089986448928
1.0658595971472542 ; 0.05146557441468323 ; 20.68103916023886
1.0661050486467796 ; 0.05146008337991512 ; 20.680988322324282
1.0663505566701086 ; 0.05145459108064393 ; 20.68093747270249
1.066596121230258 ; 0.05144909751657851 ; 20.68088661137079
1.066841742340247 ; 0.051443602687427564 ; 20.68083573832649
1.0670874200130984 ; 0.051438106592899775 ; 20.68078485356689
1.067333154261838 ; 0.05143260923270374 ; 20.680733957089288
1.0675789450994941 ; 0.051427110606548004 ; 20.680683048890995
1.0678247925390985 ; 0.051421610714141024 ; 20.680632128969304
1.0680706965936855 ; 0.051416109555191214 ; 20.680581197321516
1.068316657276293 ; 0.051410607129406885 ; 20.680530253944937
1.0685626745999612 ; 0.05140510343649633 ; 20.680479298836858
1.068808748577734 ; 0.051399598476167735 ; 20.68042833199458
1.069054879222658 ; 0.05139409224812924 ; 20.680377353415405
1.0693010665477825 ; 0.05138858475208891 ; 20.680326363096626
1.0695473105661604 ; 0.05138307598775473 ; 20.68027536103554
1.0697936112908473 ; 0.05137756595483465 ; 20.68022434722944
1.0700399687349016 ; 0.05137205465303652 ; 20.68017332167563
1.070286382911385 ; 0.051366542082068145 ; 20.680122284371397
1.070532853833362 ; 0.05136102824163724 ; 20.680071235314035
1.0707793815139006 ; 0.05135551313145149 ; 20.680020174500843
1.0710259659660712 ; 0.051349996751218464 ; 20.67996910192911
1.0712726072029477 ; 0.051344479100645705 ; 20.679918017596126
1.0715193052376064 ; 0.051338960179440674 ; 20.67986692149919
1.0717660600831271 ; 0.05133343998731075 ; 20.679815813635585
1.0720128717525927 ; 0.05132791852396327 ; 20.679764694002607
1.0722597402590885 ; 0.051322395789105496 ; 20.679713562597538
1.0725066656157038 ; 0.051316871782444595 ; 20.679662419417678
1.0727536478355297 ; 0.05131134650368771 ; 20.679611264460306
1.0730006869316613 ; 0.0513058199525419 ; 20.679560097722714
1.0732477829171965 ; 0.051300292128714134 ; 20.679508919202192
1.0734949358052357 ; 0.05129476303191134 ; 20.679457728896022
1.0737421456088827 ; 0.05128923266184039 ; 20.67940652680149
1.0739894123412448 ; 0.05128370101820804 ; 20.67935531291588
1.0742367360154312 ; 0.05127816810072103 ; 20.679304087236485
1.0744841166445553 ; 0.05127263390908599 ; 20.67925284976058
1.0747315542417326 ; 0.05126709844300952 ; 20.679201600485452
1.0749790488200823 ; 0.05126156170219813 ; 20.679150339408388
1.075226600392726 ; 0.05125602368635827 ; 20.67909906652666
1.0754742089727887 ; 0.05125048439519631 ; 20.679047781837557
1.0757218745733985 ; 0.05124494382841857 ; 20.67899648533836
1.0759695972076864 ; 0.05123940198573129 ; 20.678945177026346
1.0762173768887862 ; 0.05123385886684066 ; 20.678893856898796
1.076465213629835 ; 0.051228314471452784 ; 20.67884252495299
1.0767131074439729 ; 0.05122276879927369 ; 20.678791181186206
1.0769610583443427 ; 0.051217221850009376 ; 20.67873982559572
1.077209066344091 ; 0.051211673623365726 ; 20.67868845817881
1.0774571314563668 ; 0.05120612411904859 ; 20.67863707893276
1.077705253694322 ; 0.051200573336763734 ; 20.678585687854834
1.0779534330711118 ; 0.05119502127621687 ; 20.678534284942312
1.0782016695998948 ; 0.05118946793711362 ; 20.67848287019247
1.0784499632938318 ; 0.051183913319159564 ; 20.678431443602584
1.0786983141660873 ; 0.0511783574220602 ; 20.67838000516992
1.0789467222298288 ; 0.05117280024552094 ; 20.67832855489176
1.0791951874982262 ; 0.051167241789247184 ; 20.67827709276537
1.0794437099844534 ; 0.0511616820529442 ; 20.67822561878802
1.0796922897016863 ; 0.051156121036317226 ; 20.67817413295699
1.0799409266631044 ; 0.05115055873907143 ; 20.67812263526954
1.0801896208818906 ; 0.05114499516091189 ; 20.678071125722944
1.08043837237123 ; 0.05113943030154364 ; 20.67801960431447
1.0806871811443115 ; 0.05113386416067162 ; 20.67796807104139
1.0809360472143263 ; 0.051128296738000754 ; 20.67791652590097
1.0811849705944692 ; 0.05112272803323584 ; 20.677864968890475
1.081433951297938 ; 0.05111715804608163 ; 20.67781340000717
1.0816829893379332 ; 0.05111158677624281 ; 20.67776181924833
1.0819320847276588 ; 0.05110601422342399 ; 20.677710226611207
1.0821812374803212 ; 0.05110044038732974 ; 20.677658622093077
1.0824304476091304 ; 0.051094865267664526 ; 20.6776070056912
1.0826797151272995 ; 0.05108928886413276 ; 20.677555377402836
1.0829290400480442 ; 0.0510837111764388 ; 20.67750373722525
1.0831784223845833 ; 0.051078132204286905 ; 20.677452085155707
1.0834278621501392 ; 0.05107255194738129 ; 20.677400421191464
1.0836773593579365 ; 0.051066970405426106 ; 20.677348745329784
1.0839269140212036 ; 0.05106138757812541 ; 20.67729705756793
1.0841765261531715 ; 0.051055803465183215 ; 20.677245357903157
1.0844261957670742 ; 0.05105021806630346 ; 20.677193646332725
1.0846759228761493 ; 0.05104463138119 ; 20.677141922853895
1.0849257074936371 ; 0.051039043409546646 ; 20.677090187463918
1.0851755496327806 ; 0.05103345415107713 ; 20.67703844016006
1.0854254493068263 ; 0.0510278636054851 ; 20.67698668093957
1.0856754065290235 ; 0.051022271772474176 ; 20.676934909799712
1.085925421312625 ; 0.05101667865174786 ; 20.67688312673773
1.086175493670886 ; 0.051011084243009625 ; 20.676831331750886
1.0864256236170655 ; 0.051005488545962846 ; 20.676779524836434
1.0866758111644248 ; 0.050999891560310866 ; 20.676727705991624
1.0869260563262284 ; 0.050994293285756935 ; 20.67667587521371
1.0871763591157444 ; 0.05098869372200423 ; 20.676624032499948
1.0874267195462437 ; 0.05098309286875585 ; 20.676572177847582
1.0876771376309997 ; 0.05097749072571489 ; 20.676520311253867
1.0879276133832898 ; 0.050971887292584284 ; 20.676468432716057
1.0881781468163936 ; 0.050966282569066976 ; 20.67641654223139
1.0884287379435942 ; 0.05096067655486579 ; 20.676364639797125
1.0886793867781777 ; 0.05095506924968351 ; 20.676312725410504
1.0889300933334334 ; 0.050949460653222825 ; 20.676260799068782
1.0891808576226534 ; 0.050943850765186406 ; 20.676208860769197
1.089431679659133 ; 0.050938239585276796 ; 20.676156910509
1.0896825594561705 ; 0.050932627113196495 ; 20.67610494828544
1.089933497027067 ; 0.050927013348647965 ; 20.676052974095754
1.0901844923851276 ; 0.05092139829133353 ; 20.676000987937194
1.0904355455436594 ; 0.05091578194095551 ; 20.675948989806997
1.090686656515973 ; 0.05091016429721613 ; 20.67589697970241
1.090937825315382 ; 0.050904545359817546 ; 20.67584495762068
1.0911890519552032 ; 0.050898925128461836 ; 20.67579292355904
1.0914403364487566 ; 0.050893303602851034 ; 20.675740877514734
1.0916916788093647 ; 0.05088768078268709 ; 20.675688819485003
1.0919430790503535 ; 0.0508820566676719 ; 20.675636749467092
1.0921945371850519 ; 0.05087643125750725 ; 20.675584667458235
1.0924460532267923 ; 0.05087080455189492 ; 20.67553257345567
1.0926976271889095 ; 0.05086517655053656 ; 20.675480467456634
1.0929492590847418 ; 0.05085954725313378 ; 20.67542834945837
1.0932009489276306 ; 0.05085391665938815 ; 20.67537621945811
1.0934526967309202 ; 0.050848284769001106 ; 20.675324077453094
1.0937045025079577 ; 0.05084265158167407 ; 20.675271923440555
1.093956366272094 ; 0.05083701709710839 ; 20.675219757417725
1.0942082880366821 ; 0.050831381315005295 ; 20.675167579381842
1.0944602678150792 ; 0.050825744235066014 ; 20.67511538933014
1.094712305620645 ; 0.050820105856991656 ; 20.675063187259852
1.094964401466742 ; 0.050814466180483284 ; 20.67501097316821
1.0952165553667361 ; 0.05080882520524189 ; 20.674958747052443
1.0954687673339962 ; 0.0508031829309684 ; 20.674906508909785
1.0957210373818946 ; 0.050797539357363655 ; 20.67485425873746
1.0959733655238062 ; 0.05079189448412845 ; 20.67480199653271
1.0962257517731093 ; 0.05078624831096349 ; 20.674749722292756
1.096478196143185 ; 0.050780600837569426 ; 20.674697436014824
1.0967306986474177 ; 0.050774952063646836 ; 20.674645137696146
1.0969832592991948 ; 0.050769301988896225 ; 20.674592827333953
1.097235878111907 ; 0.05076365061301803 ; 20.674540504925464
1.0974885550989477 ; 0.05075799793571263 ; 20.674488170467907
1.0977412902737136 ; 0.05075234395668031 ; 20.67443582395851
1.0979940836496045 ; 0.050746688675621314 ; 20.674383465394495
1.0982469352400233 ; 0.05074103209223581 ; 20.674331094773088
1.0984998450583756 ; 0.05073537420622387 ; 20.67427871209151
1.0987528131180708 ; 0.05072971501728554 ; 20.674226317346985
1.099005839432521 ; 0.05072405452512076 ; 20.674173910536737
1.0992589240151414 ; 0.050718392729429435 ; 20.674121491657985
1.0995120668793499 ; 0.050712729629911364 ; 20.67406906070795
1.0997652680385683 ; 0.05070706522626631 ; 20.674016617683854
1.1000185275062209 ; 0.05070139951819393 ; 20.673964162582912
1.1002718452957352 ; 0.05069573250539386 ; 20.673911695402346
1.100525221420542 ; 0.05069006418756562 ; 20.673859216139377
1.100778655894075 ; 0.05068439456440871 ; 20.67380672479122
1.1010321487297712 ; 0.050678723635622494 ; 20.67375422135509
1.10128569994107 ; 0.05067305140090633 ; 20.673701705828208
1.101539309541415 ; 0.050667377859959485 ; 20.673649178207782
1.101792977544252 ; 0.05066170301248113 ; 20.673596638491034
1.1020467039630304 ; 0.050656026858170417 ; 20.67354408667518
1.1023004888112022 ; 0.050650349396726385 ; 20.673491522757423
1.1025543321022233 ; 0.050644670627848026 ; 20.67343894673499
1.102808233849552 ; 0.05063899055123426 ; 20.673386358605082
1.1030621940666496 ; 0.05063330916658393 ; 20.67333375836492
1.1033162127669813 ; 0.050627626473595824 ; 20.673281146011703
1.1035702899640147 ; 0.050621942471968634 ; 20.673228521542654
1.1038244256712206 ; 0.050616257161401015 ; 20.67317588495498
1.1040786199020731 ; 0.05061057054159154 ; 20.673123236245885
1.1043328726700494 ; 0.050604882612238694 ; 20.67307057541258
1.1045871839886297 ; 0.05059919337304093 ; 20.673017902452276
1.1048415538712972 ; 0.050593502823696596 ; 20.672965217362176
