Incident energy ; H2 MT=102 : (z,γ) ; H1 MT=2 : (z,elastic)
Incident energy ;  ; 
Incident energy ; σ(E) ; σ(E)
7.82888655613014 ; 2.8709666488981564E-5 ; 20.468218142850994
7.830689431433753 ; 2.8706540663780157E-5 ; 20.46821078711975
7.832492721912543 ; 2.870341411874803E-5 ; 20.468203429694597
7.834296427662118 ; 2.870028685371942E-5 ; 20.46819607057514
7.836100548778109 ; 2.8697158868528514E-5 ; 20.468188709760987
7.837905085356169 ; 2.8694030163009477E-5 ; 20.46818134725175
7.839710037491975 ; 2.8690900736996415E-5 ; 20.46817398304703
7.841515405281219 ; 2.8687770590323425E-5 ; 20.468166617146455
7.843321188819621 ; 2.868463972282454E-5 ; 20.468159249549615
7.845127388202924 ; 2.8681508134333772E-5 ; 20.468151880256134
7.846934003526888 ; 2.8678375824685082E-5 ; 20.468144509265613
7.848741034887301 ; 2.8675242793712397E-5 ; 20.46813713657766
7.850548482379968 ; 2.867210904124961E-5 ; 20.46812976219189
7.852356346100718 ; 2.8668974567130576E-5 ; 20.46812238610791
7.854164626145403 ; 2.86658393711891E-5 ; 20.468115008325327
7.855973322609896 ; 2.8662703453258966E-5 ; 20.46810762884375
7.857782435590094 ; 2.8659566813173896E-5 ; 20.468100247662793
7.8595919651819095 ; 2.8656429450767605E-5 ; 20.468092864782058
7.861401911481286 ; 2.8653291365873748E-5 ; 20.468085480201157
7.863212274584183 ; 2.8650152558325942E-5 ; 20.468078093919694
7.865023054586584 ; 2.864701302795778E-5 ; 20.468070705937286
7.866834251584497 ; 2.8643872774602803E-5 ; 20.468063316253534
7.8686458656739475 ; 2.864073179809451E-5 ; 20.46805592486805
7.870457896950986 ; 2.863759009826638E-5 ; 20.46804853178044
7.872270345511686 ; 2.863444767495184E-5 ; 20.468041136990315
7.87408321145214 ; 2.8631304527984282E-5 ; 20.468033740497276
7.875896494868467 ; 2.8628160657197053E-5 ; 20.468026342300938
7.877710195856801 ; 2.8625016062423477E-5 ; 20.468018942400906
7.879524314513305 ; 2.8621870743496833E-5 ; 20.468011540796788
7.881338850934162 ; 2.861872470025035E-5 ; 20.46800413748819
7.883153805215576 ; 2.8615577932517235E-5 ; 20.467996732474724
7.884969177453775 ; 2.8612430440130648E-5 ; 20.467989325755987
7.886784967745007 ; 2.8609282222923705E-5 ; 20.4679819173316
7.888601176185544 ; 2.8606133280729508E-5 ; 20.467974507201163
7.8904178028716805 ; 2.860298361338108E-5 ; 20.467967095364283
7.89223484789973 ; 2.859983322071145E-5 ; 20.467959681820567
7.894052311366035 ; 2.8596682102553566E-5 ; 20.467952266569625
7.895870193366949 ; 2.859353025874038E-5 ; 20.467944849611065
7.897688493998857 ; 2.859037768910478E-5 ; 20.46793743094448
7.899507213358166 ; 2.8587224393479613E-5 ; 20.4679300105695
7.901326351541298 ; 2.85840703716977E-5 ; 20.46792258848571
7.9031459086447065 ; 2.8580915623591806E-5 ; 20.467915164692734
7.904965884764859 ; 2.8577760148994684E-5 ; 20.46790773919016
7.906786279998252 ; 2.8574603947739036E-5 ; 20.46790031197761
7.908607094441398 ; 2.8571447019657504E-5 ; 20.46789288305468
7.910428328190836 ; 2.8568289364582732E-5 ; 20.467885452420983
7.912249981343128 ; 2.8565130982347285E-5 ; 20.46787802007612
7.914072053994851 ; 2.8561971872783727E-5 ; 20.467870586019703
7.9158945462426145 ; 2.8558812035724558E-5 ; 20.46786315025133
7.917717458183042 ; 2.855565147100224E-5 ; 20.467855712770614
7.919540789912784 ; 2.855249017844922E-5 ; 20.467848273577154
7.921364541528511 ; 2.8549328157897873E-5 ; 20.467840832670568
7.923188713126917 ; 2.8546165409180555E-5 ; 20.46783339005044
7.925013304804718 ; 2.854300193212958E-5 ; 20.4678259457164
7.926838316658651 ; 2.853983772657723E-5 ; 20.467818499668034
7.928663748785477 ; 2.8536672792355738E-5 ; 20.467811051904953
7.9304896012819786 ; 2.8533507129297306E-5 ; 20.46780360242677
7.932315874244962 ; 2.8530340737234082E-5 ; 20.46779615123308
7.934142567771251 ; 2.8527173615998205E-5 ; 20.467788698323496
7.935969681957697 ; 2.8524005765421747E-5 ; 20.467781243697612
7.937797216901171 ; 2.852083718533675E-5 ; 20.467773787355043
7.939625172698567 ; 2.851766787557523E-5 ; 20.46776632929539
7.941453549446803 ; 2.851449783596913E-5 ; 20.467758869518256
7.943282347242816 ; 2.8511327066350408E-5 ; 20.467751408023247
7.9451115661835665 ; 2.8508155566550932E-5 ; 20.46774394480997
7.9469412063660405 ; 2.8504983336402556E-5 ; 20.467736479878027
7.948771267887241 ; 2.8501810375737103E-5 ; 20.46772901322702
7.9506017508442 ; 2.8498636684386328E-5 ; 20.467721544856555
7.952432655333962 ; 2.849546226218198E-5 ; 20.467714074766235
7.954263981453603 ; 2.849228710895574E-5 ; 20.46770660295567
7.956095729300217 ; 2.8489111224539284E-5 ; 20.467699129424453
7.957927898970922 ; 2.8485934608764216E-5 ; 20.4676916541722
7.959760490562859 ; 2.8482757261462117E-5 ; 20.467684177198503
7.961593504173188 ; 2.8479579182464524E-5 ; 20.467676698502974
7.963426939899095 ; 2.847640037160295E-5 ; 20.467669218085213
7.965260797837785 ; 2.847322082870885E-5 ; 20.467661735944823
7.96709507808649 ; 2.8470040553613646E-5 ; 20.46765425208141
7.968929780742461 ; 2.8466859546148723E-5 ; 20.46764676649457
7.97076490590297 ; 2.846367780614543E-5 ; 20.467639279183917
7.972600453665315 ; 2.8460495333435075E-5 ; 20.467631790149046
7.974436424126815 ; 2.845731212784893E-5 ; 20.467624299389563
7.97627281738481 ; 2.8454128189218215E-5 ; 20.46761680690507
7.978109633536666 ; 2.8450943517374128E-5 ; 20.46760931269517
7.979946872679767 ; 2.844775811214782E-5 ; 20.467601816759466
7.9817845349115215 ; 2.8444571973370404E-5 ; 20.46759431909756
7.9836226203293625 ; 2.8441385100872948E-5 ; 20.467586819709055
7.985461129030742 ; 2.84381974944865E-5 ; 20.467579318593558
7.987300061113138 ; 2.843500915404204E-5 ; 20.46757181575066
7.989139416674044 ; 2.8431820079370544E-5 ; 20.46756431117997
7.990979195810985 ; 2.8428630270302918E-5 ; 20.46755680488109
7.992819398621502 ; 2.842543972667004E-5 ; 20.467549296853626
7.994660025203162 ; 2.8422248448302757E-5 ; 20.467541787097172
7.996501075653552 ; 2.8419056435031873E-5 ; 20.467534275611335
7.9983425500702845 ; 2.841586368668814E-5 ; 20.467526762395714
8.000184448550991 ; 2.8412670203102293E-5 ; 20.46751924744991
8.002026771193327 ; 2.8409475984105007E-5 ; 20.46751173077353
8.003869518094971 ; 2.840628102952694E-5 ; 20.467504212366173
8.005712689353626 ; 2.8403085339198685E-5 ; 20.467496692227435
8.007556285067011 ; 2.839988891295082E-5 ; 20.467489170356927
8.009400305332873 ; 2.8396691750613863E-5 ; 20.467481646754244
8.011244750248979 ; 2.8393493852018325E-5 ; 20.467474121418984
8.013089619913123 ; 2.839029521699463E-5 ; 20.467466594350753
8.014934914423115 ; 2.8387095845373204E-5 ; 20.467459065549157
8.016780633876792 ; 2.8383895736984422E-5 ; 20.467451535013783
8.018626778372012 ; 2.8380694891658605E-5 ; 20.46744400274424
8.020473348006654 ; 2.8377493309226062E-5 ; 20.467436468740136
8.022320342878624 ; 2.837429098951704E-5 ; 20.467428933001052
8.024167763085849 ; 2.8371087932361757E-5 ; 20.46742139552661
8.026015608726272 ; 2.8367884137590388E-5 ; 20.467413856316398
8.027863879897867 ; 2.8364679605033082E-5 ; 20.467406315370017
8.029712576698628 ; 2.8361474334519916E-5 ; 20.46739877268707
8.03156169922657 ; 2.8358268325880976E-5 ; 20.467391228267154
8.03341124757973 ; 2.8355061578946263E-5 ; 20.467383682109876
8.035261221856173 ; 2.835185409354577E-5 ; 20.467376134214827
8.037111622153981 ; 2.834864586950943E-5 ; 20.467368584581614
8.038962448571258 ; 2.8345436906667153E-5 ; 20.46736103320983
8.040813701206137 ; 2.8342227204848798E-5 ; 20.46735348009908
8.04266538015677 ; 2.8339016763884193E-5 ; 20.46734592524896
8.044517485521325 ; 2.8335805583603127E-5 ; 20.467338368659075
8.046370017398003 ; 2.833259366383534E-5 ; 20.467330810329017
8.048222975885023 ; 2.8329381004410546E-5 ; 20.46732325025839
8.050076361080627 ; 2.832616760515841E-5 ; 20.467315688446792
8.051930173083079 ; 2.832295346590856E-5 ; 20.467308124893822
8.053784411990666 ; 2.8319738586490583E-5 ; 20.467300559599078
8.0556390779017 ; 2.831652296673403E-5 ; 20.46729299256216
8.057494170914511 ; 2.831330660646842E-5 ; 20.46728542378267
8.059349691127455 ; 2.8310089505523217E-5 ; 20.467277853260203
8.061205638638912 ; 2.8306871663727854E-5 ; 20.467270280994352
8.06306201354728 ; 2.8303653080911727E-5 ; 20.46726270698473
8.064918815950978 ; 2.8300433756904194E-5 ; 20.46725513123092
8.06677604594846 ; 2.8297213691534564E-5 ; 20.46724755373253
8.06863370363819 ; 2.829399288463211E-5 ; 20.467239974489154
8.070491789118659 ; 2.8290771336026072E-5 ; 20.467232393500396
8.072350302488383 ; 2.8287549045545643E-5 ; 20.46722481076585
8.074209243845896 ; 2.8284326013019988E-5 ; 20.467217226285108
8.076068613289758 ; 2.828110223827822E-5 ; 20.46720964005778
8.07792841091855 ; 2.8277877721149417E-5 ; 20.46720205208345
8.079788636830882 ; 2.8274652461462615E-5 ; 20.467194462361732
8.081649291125373 ; 2.8271426459046822E-5 ; 20.46718687089221
8.08351037390068 ; 2.8268199713731E-5 ; 20.467179277674482
8.08537188525547 ; 2.826497222534407E-5 ; 20.46717168270816
8.087233825288441 ; 2.8261743993714898E-5 ; 20.467164085992824
8.089096194098312 ; 2.8258515018672348E-5 ; 20.46715648752808
8.090958991783824 ; 2.8255285300045212E-5 ; 20.46714888731352
8.092822218443738 ; 2.825205483766225E-5 ; 20.46714128534875
8.094685874176843 ; 2.824882363135219E-5 ; 20.46713368163336
8.096549959081948 ; 2.824559168094372E-5 ; 20.467126076166945
8.098414473257886 ; 2.8242358986265476E-5 ; 20.467118468949106
8.100279416803508 ; 2.8239125547146083E-5 ; 20.467110859979442
8.102144789817691 ; 2.8235891363414093E-5 ; 20.46710324925754
8.10401059239934 ; 2.8232656434898026E-5 ; 20.46709563678301
8.105876824647375 ; 2.8229420761426383E-5 ; 20.46708802255544
8.107743486660741 ; 2.8226184342827607E-5 ; 20.467080406574425
8.109610578538408 ; 2.822294717893011E-5 ; 20.467072788839562
8.111478100379367 ; 2.8219709269562254E-5 ; 20.46706516935045
8.113346052282633 ; 2.821647061455237E-5 ; 20.467057548106688
8.11521443434724 ; 2.821323121372875E-5 ; 20.467049925107865
8.117083246672253 ; 2.8209991066919646E-5 ; 20.467042300353576
8.118952489356749 ; 2.820675017395327E-5 ; 20.467034673843425
8.120822162499836 ; 2.820350853465778E-5 ; 20.467027045577
8.12269226620064 ; 2.820026614886133E-5 ; 20.467019415553903
8.124562800558316 ; 2.8197023016391992E-5 ; 20.46701178377372
8.126433765672035 ; 2.8193779137077826E-5 ; 20.467004150236058
8.128305161640993 ; 2.8190534510746847E-5 ; 20.466996514940504
8.130176988564411 ; 2.8187289137227022E-5 ; 20.466988877886656
8.132049246541532 ; 2.818404301634629E-5 ; 20.46698123907411
8.13392193567162 ; 2.8180796147932544E-5 ; 20.46697359850246
8.135795056053963 ; 2.8177548531813638E-5 ; 20.4669659561713
8.137668607787873 ; 2.8174300167817385E-5 ; 20.466958312080227
8.139542590972683 ; 2.8171051055771564E-5 ; 20.466950666228833
8.141417005707748 ; 2.8167801195503906E-5 ; 20.46694301861671
8.14329185209245 ; 2.8164550586842113E-5 ; 20.466935369243465
8.145167130226191 ; 2.8161299229613825E-5 ; 20.46692771810868
8.147042840208396 ; 2.8158047123646687E-5 ; 20.46692006521195
8.148918982138513 ; 2.8154794268768247E-5 ; 20.466912410552872
8.150795556116014 ; 2.815154066480606E-5 ; 20.466904754131047
8.152672562240392 ; 2.8148286311587607E-5 ; 20.46689709594606
8.154550000611167 ; 2.8145031208940362E-5 ; 20.46688943599751
8.156427871327875 ; 2.814177535669173E-5 ; 20.466881774284982
8.158306174490079 ; 2.81385187546691E-5 ; 20.46687411080808
8.160184910197366 ; 2.813526140269981E-5 ; 20.466866445566392
8.162064078549344 ; 2.8132003300611145E-5 ; 20.46685877855952
8.163943679645646 ; 2.812874444823038E-5 ; 20.466851109787047
8.165823713585924 ; 2.8125484845384726E-5 ; 20.46684343924857
8.167704180469858 ; 2.812222449190136E-5 ; 20.46683576694368
8.169585080397148 ; 2.811896338760743E-5 ; 20.46682809287198
8.171466413467517 ; 2.811570153233002E-5 ; 20.466820417033052
8.173348179780712 ; 2.8112438925896203E-5 ; 20.466812739426494
8.1752303794365 ; 2.8109175568132994E-5 ; 20.4668050600519
8.177113012534678 ; 2.8105911458867378E-5 ; 20.466797378908858
8.178996079175056 ; 2.810264659792629E-5 ; 20.466789695996965
8.180879579457473 ; 2.809938098513663E-5 ; 20.466782011315814
8.182763513481794 ; 2.8096114620325265E-5 ; 20.466774324864993
8.1846478813479 ; 2.8092847503319014E-5 ; 20.466766636644103
8.186532683155699 ; 2.808957963394465E-5 ; 20.466758946652725
8.18841791900512 ; 2.8086311012028924E-5 ; 20.46675125489046
8.190303588996121 ; 2.8083041637398524E-5 ; 20.466743561356896
8.192189693228674 ; 2.8079771509880125E-5 ; 20.466735866051625
8.19407623180278 ; 2.8076500629300338E-5 ; 20.466728168974246
8.195963204818462 ; 2.8073228995485755E-5 ; 20.46672047012434
8.197850612375762 ; 2.8069956608262905E-5 ; 20.466712769501505
8.199738454574751 ; 2.8066683467458297E-5 ; 20.466705067105334
8.20162673151552 ; 2.8063409572898395E-5 ; 20.466697362935417
8.203515443298183 ; 2.806013492440961E-5 ; 20.466689656991342
8.205404590022878 ; 2.8056859521818337E-5 ; 20.466681949272704
8.207294171789767 ; 2.80535833649509E-5 ; 20.4666742397791
8.209184188699034 ; 2.8050306453633616E-5 ; 20.46666652851011
8.211074640850882 ; 2.8047028787692737E-5 ; 20.46665881546533
8.212965528345546 ; 2.804375036695449E-5 ; 20.46665110064435
8.214856851283272 ; 2.8040471191245058E-5 ; 20.466643384046765
8.216748609764343 ; 2.803719126039058E-5 ; 20.466635665672165
8.218640803889054 ; 2.8033910574217157E-5 ; 20.466627945520134
8.220533433757728 ; 2.803062913255085E-5 ; 20.46662022359027
8.222426499470712 ; 2.802734693521768E-5 ; 20.46661249988216
8.224320001128373 ; 2.802406398204363E-5 ; 20.4666047743954
8.226213938831101 ; 2.802078027285464E-5 ; 20.466597047129568
8.228108312679314 ; 2.8017495807476607E-5 ; 20.466589318084267
8.230003122773448 ; 2.8014210585735397E-5 ; 20.466581587259082
8.231898369213965 ; 2.801092460745683E-5 ; 20.466573854653607
8.233794052101347 ; 2.8007637872466684E-5 ; 20.466566120267423
8.2356901715361 ; 2.800435038059071E-5 ; 20.466558384100132
8.237586727618758 ; 2.8001062131654597E-5 ; 20.466550646151312
8.239483720449874 ; 2.799777312548401E-5 ; 20.466542906420564
8.241381150130023 ; 2.7994483361904565E-5 ; 20.46653516490747
8.243279016759805 ; 2.7991192840741853E-5 ; 20.46652742161162
8.245177320439844 ; 2.79879015618214E-5 ; 20.466519676532606
8.247076061270786 ; 2.7984609524968707E-5 ; 20.466511929670013
8.248975239353298 ; 2.7981316730009253E-5 ; 20.46650418102344
8.250874854788076 ; 2.7978023176768436E-5 ; 20.466496430592464
8.252774907675834 ; 2.797472886507164E-5 ; 20.466488678376685
8.25467539811731 ; 2.797143379474421E-5 ; 20.46648092437568
8.256576326213267 ; 2.7968137965611436E-5 ; 20.46647316858905
8.25847769206449 ; 2.7964841377498586E-5 ; 20.46646541101638
8.260379495771788 ; 2.796154403023087E-5 ; 20.46645765165725
8.262281737435991 ; 2.795824592363348E-5 ; 20.466449890511264
8.264184417157956 ; 2.7954947057531536E-5 ; 20.466442127577995
8.266087535038562 ; 2.7951647431750146E-5 ; 20.46643436285704
8.267991091178708 ; 2.7948347046114357E-5 ; 20.466426596347993
8.26989508567932 ; 2.7945045900449197E-5 ; 20.46641882805043
8.271799518641343 ; 2.7941743994579637E-5 ; 20.466411057963946
8.273704390165753 ; 2.7938441328330616E-5 ; 20.466403286088124
8.275609700353538 ; 2.793513790152704E-5 ; 20.466395512422558
8.277515449305723 ; 2.7931833713993737E-5 ; 20.46638773696683
8.279421637123342 ; 2.7928528765555552E-5 ; 20.466379959720534
8.281328263907463 ; 2.792522305603724E-5 ; 20.46637218068326
8.283235329759174 ; 2.7921916585263542E-5 ; 20.46636439985458
8.285142834779585 ; 2.791860935305916E-5 ; 20.4663566172341
8.287050779069828 ; 2.7915301359248736E-5 ; 20.466348832821392
8.288959162731063 ; 2.7911992603656886E-5 ; 20.46634104661606
8.290867985864468 ; 2.7908683086108186E-5 ; 20.466333258617674
8.292777248571248 ; 2.7905372806427173E-5 ; 20.46632546882583
8.294686950952629 ; 2.7902061764438333E-5 ; 20.466317677240113
8.296597093109865 ; 2.789874995996612E-5 ; 20.466309883860113
8.298507675144226 ; 2.7895437392834943E-5 ; 20.46630208868541
8.30041869715701 ; 2.789212406286918E-5 ; 20.4662942917156
8.30233015924954 ; 2.788880996989315E-5 ; 20.46628649295026
8.304242061523155 ; 2.7885495113731153E-5 ; 20.466278692388986
8.306154404079226 ; 2.7882179494207436E-5 ; 20.466270890031357
8.308067187019146 ; 2.7878863111146207E-5 ; 20.46626308587696
8.309980410444322 ; 2.7875545964371636E-5 ; 20.466255279925388
8.311894074456195 ; 2.787222805370785E-5 ; 20.466247472176217
8.313808179156224 ; 2.786890937897894E-5 ; 20.466239662629043
8.315722724645893 ; 2.786558994000895E-5 ; 20.466231851283446
8.31763771102671 ; 2.786226973662189E-5 ; 20.46622403813901
8.319553138400208 ; 2.7858948768641718E-5 ; 20.466216223195328
8.321469006867936 ; 2.7855627035892373E-5 ; 20.46620840645198
8.323385316531475 ; 2.785230453819773E-5 ; 20.46620058790855
8.325302067492425 ; 2.784898127538163E-5 ; 20.466192767564632
8.327219259852411 ; 2.784565724726789E-5 ; 20.466184945419805
8.329136893713079 ; 2.784233245368027E-5 ; 20.466177121473653
8.3310549691761 ; 2.783900689444248E-5 ; 20.466169295725763
8.332973486343167 ; 2.783568056937822E-5 ; 20.46616146817572
8.334892445316003 ; 2.7832353478311116E-5 ; 20.46615363882311
8.336811846196344 ; 2.782902562106478E-5 ; 20.46614580766752
8.338731689085957 ; 2.782569699746277E-5 ; 20.46613797470853
8.34065197408663 ; 2.7822367607328603E-5 ; 20.466130139945726
8.342572701300174 ; 2.7819037450485756E-5 ; 20.466122303378693
8.344493870828424 ; 2.781570652675768E-5 ; 20.466114465007017
8.346415482773242 ; 2.7812374835967753E-5 ; 20.466106624830285
8.348337537236505 ; 2.7809042377939344E-5 ; 20.466098782848075
8.350260034320119 ; 2.7805709152495775E-5 ; 20.466090939059974
8.352182974126015 ; 2.780237515946032E-5 ; 20.466083093465564
8.354106356756143 ; 2.7799040398656198E-5 ; 20.466075246064435
8.35603018231248 ; 2.779570486990662E-5 ; 20.466067396856165
8.357954450897026 ; 2.7792368573034737E-5 ; 20.46605954584034
8.359879162611804 ; 2.7789031507863655E-5 ; 20.466051693016546
8.361804317558859 ; 2.7785693674216452E-5 ; 20.46604383838436
8.36372991584026 ; 2.7782355071916157E-5 ; 20.46603598194337
8.365655957558102 ; 2.7779015700785764E-5 ; 20.46602812369316
8.367582442814502 ; 2.7775675560648215E-5 ; 20.466020263633318
8.369509371711597 ; 2.7772334651326433E-5 ; 20.466012401763415
8.371436744351556 ; 2.7768992972643274E-5 ; 20.466004538083048
8.373364560836562 ; 2.776565052442157E-5 ; 20.46599667259179
8.375292821268827 ; 2.776230730648411E-5 ; 20.46598880528922
8.377221525750585 ; 2.7758963318653637E-5 ; 20.465980936174937
8.379150674384096 ; 2.775561856075286E-5 ; 20.465973065248512
8.38108026727164 ; 2.775227303260443E-5 ; 20.465965192509532
8.383010304515523 ; 2.774892673403099E-5 ; 20.465957317957578
8.384940786218074 ; 2.7745579664855103E-5 ; 20.46594944159223
8.386871712481643 ; 2.7742231824899327E-5 ; 20.465941563413075
8.388803083408606 ; 2.7738883213986164E-5 ; 20.465933683419696
8.390734899101362 ; 2.773553383193806E-5 ; 20.465925801611665
8.392667159662338 ; 2.773218367857744E-5 ; 20.465917917988577
8.394599865193975 ; 2.772883275372669E-5 ; 20.465910032550006
8.396533015798747 ; 2.7725481057208136E-5 ; 20.46590214529554
8.398466611579146 ; 2.7722128588844078E-5 ; 20.465894256224754
8.400400652637689 ; 2.7718775348456772E-5 ; 20.465886365337234
8.402335139076918 ; 2.7715421335868438E-5 ; 20.465878472632564
8.404270070999399 ; 2.7712066550901242E-5 ; 20.46587057811032
8.406205448507714 ; 2.7708710993377325E-5 ; 20.465862681770087
8.408141271704482 ; 2.7705354663118765E-5 ; 20.465854783611444
8.410077540692333 ; 2.7701997559947635E-5 ; 20.465846883633976
8.41201425557393 ; 2.7698639683685922E-5 ; 20.46583898183726
8.413951416451951 ; 2.7695281034155608E-5 ; 20.465831078220877
8.415889023429107 ; 2.7691921611178618E-5 ; 20.465823172784408
8.417827076608127 ; 2.768856141457683E-5 ; 20.46581526552744
8.419765576091763 ; 2.7685200444172104E-5 ; 20.465807356449545
8.421704521982791 ; 2.7681838699786238E-5 ; 20.46579944555031
8.423643914384016 ; 2.7678476181240995E-5 ; 20.465791532829314
8.425583753398262 ; 2.7675112888358094E-5 ; 20.465783618286135
8.427524039128375 ; 2.7671748820959223E-5 ; 20.465775701920354
8.429464771677226 ; 2.7668383978866027E-5 ; 20.465767783731557
8.431405951147713 ; 2.7665018361900095E-5 ; 20.46575986371932
8.433347577642754 ; 2.7661651969882997E-5 ; 20.465751941883216
8.435289651265295 ; 2.7658284802636232E-5 ; 20.465744018222836
8.437232172118298 ; 2.7654916859981298E-5 ; 20.465736092737757
8.439175140304759 ; 2.7651548141739616E-5 ; 20.465728165427556
8.441118555927687 ; 2.7648178647732573E-5 ; 20.465720236291812
8.443062419090122 ; 2.764480837778155E-5 ; 20.46571230533011
8.445006729895129 ; 2.7641437331707827E-5 ; 20.465704372542028
8.446951488445787 ; 2.7638065509332698E-5 ; 20.465696437927143
8.44889669484521 ; 2.7634692910477375E-5 ; 20.46568850148503
8.45084234919653 ; 2.763131953496306E-5 ; 20.46568056321528
8.452788451602899 ; 2.7627945382610894E-5 ; 20.46567262311746
8.454735002167505 ; 2.762457045324198E-5 ; 20.465664681191157
8.456682000993546 ; 2.7621194746677394E-5 ; 20.465656737435946
8.458629448184253 ; 2.7617818262738146E-5 ; 20.465648791851407
8.460577343842877 ; 2.7614441001245223E-5 ; 20.46564084443712
8.462525688072693 ; 2.7611062962019564E-5 ; 20.465632895192662
8.464474480977003 ; 2.760768414488207E-5 ; 20.465624944117614
8.466423722659124 ; 2.7604304549653612E-5 ; 20.46561699121155
8.468373413222409 ; 2.7600924176154987E-5 ; 20.465609036474053
8.470323552770223 ; 2.7597543024206988E-5 ; 20.465601079904697
8.472274141405965 ; 2.7594161093630342E-5 ; 20.465593121503066
8.474225179233052 ; 2.7590778384245736E-5 ; 20.465585161268727
8.476176666354926 ; 2.758739489587383E-5 ; 20.46557719920127
8.478128602875051 ; 2.7584010628335237E-5 ; 20.46556923530027
8.480080988896919 ; 2.7580625581450523E-5 ; 20.4655612695653
8.482033824524041 ; 2.757723975504022E-5 ; 20.465553301995943
8.48398710985996 ; 2.7573853148924806E-5 ; 20.46554533259177
8.485940845008232 ; 2.7570465762924728E-5 ; 20.465537361352368
8.487895030072442 ; 2.7567077596860404E-5 ; 20.465529388277304
8.4898496651562 ; 2.7563688650552182E-5 ; 20.46552141336616
8.491804750363139 ; 2.7560298923820396E-5 ; 20.465513436618515
8.493760285796917 ; 2.7556908416485306E-5 ; 20.46550545803395
8.49571627156121 ; 2.7553517128367175E-5 ; 20.46549747761203
8.497672707759728 ; 2.7550125059286188E-5 ; 20.46548949535234
8.499629594496197 ; 2.7546732209062496E-5 ; 20.465481511254456
8.501586931874368 ; 2.754333857751622E-5 ; 20.465473525317954
8.50354471999802 ; 2.7539944164467436E-5 ; 20.465465537542407
8.505502958970949 ; 2.7536548969736167E-5 ; 20.465457547927397
8.50746164889698 ; 2.753315299314242E-5 ; 20.4654495564725
8.509420789879961 ; 2.752975623450612E-5 ; 20.465441563177286
8.511380382023766 ; 2.7526358693647196E-5 ; 20.46543356804134
8.513340425432288 ; 2.7522960370385503E-5 ; 20.465425571064237
8.515300920209446 ; 2.7519561264540864E-5 ; 20.465417572245546
8.517261866459185 ; 2.751616137593307E-5 ; 20.465409571584846
8.519223264285472 ; 2.7512760704381848E-5 ; 20.465401569081713
8.5211851137923 ; 2.750935924970691E-5 ; 20.465393564735727
8.523147415083683 ; 2.750595701172791E-5 ; 20.465385558546455
8.525110168263657 ; 2.7502553990264475E-5 ; 20.465377550513484
8.527073373436288 ; 2.7499150185136167E-5 ; 20.46536954063638
8.529037030705664 ; 2.7495745596162522E-5 ; 20.46536152891472
8.531001140175896 ; 2.749234022316303E-5 ; 20.46535351534808
8.532965701951117 ; 2.7488934065957158E-5 ; 20.465345499936042
8.534930716135486 ; 2.7485527124364295E-5 ; 20.465337482678166
8.536896182833189 ; 2.748211939820382E-5 ; 20.46532946357404
8.538862102148432 ; 2.747871088729505E-5 ; 20.465321442623235
8.540828474185444 ; 2.747530159145728E-5 ; 20.465313419825325
8.542795299048485 ; 2.7471891510509735E-5 ; 20.46530539517988
8.544762576841828 ; 2.746848064427164E-5 ; 20.465297368686485
8.546730307669778 ; 2.746506899256214E-5 ; 20.465289340344707
8.548698491636664 ; 2.7461656555200354E-5 ; 20.465281310154122
8.550667128846834 ; 2.745824333200536E-5 ; 20.465273278114303
8.552636219404667 ; 2.745482932279619E-5 ; 20.46526524422483
8.554605763414559 ; 2.745141452739184E-5 ; 20.46525720848527
8.556575760980934 ; 2.7447998945611258E-5 ; 20.4652491708952
8.558546212208238 ; 2.7444582577273356E-5 ; 20.46524113145419
8.560517117200947 ; 2.7441165422197E-5 ; 20.46523309016182
8.562488476063553 ; 2.743774748020101E-5 ; 20.46522504701766
8.564460288900575 ; 2.743432875110418E-5 ; 20.465217002021284
8.566432555816558 ; 2.743090923472525E-5 ; 20.465208955172265
8.568405276916067 ; 2.7427488930882922E-5 ; 20.46520090647018
8.570378452303697 ; 2.742406783939585E-5 ; 20.4651928559146
8.57235208208406 ; 2.7420645960082656E-5 ; 20.465184803505096
8.574326166361802 ; 2.7417223292761907E-5 ; 20.465176749241245
8.57630070524158 ; 2.7413799837252145E-5 ; 20.465168693122614
8.578275698828085 ; 2.7410375593371864E-5 ; 20.465160635148784
8.580251147226031 ; 2.7406950560939513E-5 ; 20.465152575319316
8.582227050540153 ; 2.7403524739773485E-5 ; 20.465144513633795
8.58420340887521 ; 2.740009812969216E-5 ; 20.465136450091787
8.586180222335985 ; 2.739667073051387E-5 ; 20.465128384692868
8.58815749102729 ; 2.7393242542056883E-5 ; 20.465120317436607
8.590135215053959 ; 2.738981356413945E-5 ; 20.46511224832258
8.592113394520844 ; 2.738638379657976E-5 ; 20.465104177350355
8.59409202953283 ; 2.738295323919598E-5 ; 20.465096104519507
8.59607112019482 ; 2.7379521891806223E-5 ; 20.465088029829605
8.598050666611746 ; 2.7376089754228555E-5 ; 20.465079953280224
8.600030668888557 ; 2.737265682628102E-5 ; 20.465071874870937
8.602011127130238 ; 2.7369223107781593E-5 ; 20.465063794601306
8.603992041441785 ; 2.736578859854823E-5 ; 20.465055712470917
8.605973411928224 ; 2.736235329839885E-5 ; 20.465047628479333
8.607955238694606 ; 2.7358917207151292E-5 ; 20.465039542626126
